MIM261640	6-pyruvoyl-tetrahydropterin synthase deficiency	5805
MIM261670	Dimauro disease	5224
MIM261680	Phosphoenolpyruvate carboxykinase deficiency	5105
MIM261740	Glycogen Storage Disease of Heart, Lethal Congenital	51422
MIM261750	Glycogen Storage Disease IXB	5257
MIM261800	Pierre Robin Syndrome	100301572, 1280, 1301, 1302, 1749, 1750, 3759, 6662, 92
MIM262000	Bjornstad syndrome	100329167, 112398, 112399, 1861, 1866, 1911, 2774, 351, 55145, 617, 63982, 8086, 93983, 958
MIM262190	Rabson-Mendenhall syndrome	3479, 3630, 3643, 3952, 723961
MIM262300	Achromatopsia 3	1261, 54714
MIM262400	Pituitary dwarfism 1	10166, 1062, 1763, 2688, 2691, 286053, 3630, 4998, 5116, 51199, 51574, 55835, 675, 723961, 7518, 9419
MIM262500	Laron Syndrome	10993, 159371, 1950, 2688, 2690, 2692, 3479, 3486, 3492, 3495, 3630, 51119, 645, 6776, 6777, 723961
MIM262600	Pituitary Hormone Deficiency, Combined, 2	2688, 3479, 5449, 55512, 5626, 6658, 8022, 8820
MIM262650	Kowarski syndrome	2688
MIM262700	Pituitary Hormone Deficiency, Combined, 4	89884
MIM262850	ALPHA-2-PLASMIN INHIBITOR DEFICIENCY	5340, 5345
MIM262890	Scott Syndrome	196527, 5244
MIM263000	Interstitial Pneumonitis, Desquamative, Familial	100188011, 21, 3596, 6440, 6696, 7852
MIM263200	Polycystic Kidney, Autosomal Recessive	1080, 1420, 1579, 1580, 1636, 174, 192668, 1950, 1956, 200575, 2006, 207, 2475, 25865, 27031, 28, 284086, 2938, 348, 358, 403, 4172, 4750, 5111, 5310, 5311, 5314, 5551, 5587, 5728, 5961, 6714, 6928, 7248, 7249, 7263, 7369, 80114, 8100, 846, 9033, 91147, 993
MIM263300	Polycythemia Vera	10019, 10076, 10252, 102606463, 1029, 1038, 10535, 1056, 1109, 1236, 133482, 1401, 140691, 1437, 1440, 148022, 1499, 1543, 1555, 159371, 171023, 1822, 1830, 1965, 2048, 2056, 2057, 2068, 207, 2120, 2122, 2147, 2153, 2185, 23067, 23189, 2321, 2322, 23305, 23451, 25, 2539, 26013, 2623, 27306, 27342, 27352, 2908, 2944, 2952, 2967, 2993, 3039, 3043, 3077, 3082, 3135, 3417, 3418, 3439, 3440, 3447, 3479, 3480, 3481, 3484, 355, 3562, 3569, 3576, 3589, 3630, 3656, 367, 3674, 3716, 3717, 3726, 373156, 3815, 384, 3911, 3934, 4059, 406942, 406950, 406951, 406958, 407008, 407017, 4193, 4210, 4233, 4352, 4583, 4597, 4778, 4781, 4858, 4893, 4982, 5047, 5048, 51477, 51573, 5159, 5250, 5290, 5291, 5293, 5294, 5329, 54386, 54790, 5524, 5542, 5592, 5594, 5620, 57126, 57506, 5777, 5780, 5806, 5817, 5867, 587, 5906, 5967, 5972, 598, 613, 64135, 6445, 65108, 6563, 6646, 667, 6772, 6774, 6776, 6777, 6863, 6869, 6886, 7066, 7076, 7098, 7157, 723961, 7248, 7297, 7422, 7520, 7531, 780920, 79139, 8048, 8091, 811, 8170, 81848, 8288, 83746, 83886, 8431, 84765, 861, 862, 8651, 867, 8743, 8835, 8837, 9021, 9314, 947, 948, 961, 967, 9677, 9734
MIM263400	Erythrocytosis, Familial, 2	7428, 8056
MIM263450	Polydactyly, Postaxial	10884, 10914, 11333, 11334, 1602, 27161, 2735, 2737, 30813, 3197, 3242, 5068, 50807, 55, 55149, 7700, 8838, 8853
MIM263520	Short rib-polydactyly syndrome, Majewski type	4750
MIM263530	Asphyxiating Thoracic Dystrophy 3	4790, 57560, 79659, 89891
MIM263570	Polyglucosan Body Disease, Adult Form	2632
MIM263650	Popliteal Pterygium Syndrome, Lethal Type	54101, 8737
MIM263700	Porphyria, Erythropoietic	174, 212, 2235, 2623, 7390, 947
MIM263750	Genee-Wiedemann syndrome	1723
MIM263800	Gitelman Syndrome	115557, 1188, 1628, 1756, 2638, 27347, 3295, 3758, 3766, 4659, 54535, 54997, 56302, 5816, 5972, 632, 6462, 65266, 6559, 7248, 7439, 846, 8991
MIM264070	Hyperphenylalaninemia with primapterinuria	5092
MIM264080	Progesterone Resistance	1027, 10519, 207, 2099, 2100, 2288, 2289, 3206, 5241, 55278, 687, 7041
MIM264090	Progeroid syndrome, neonatal	2200
MIM264110	Prolactin Deficiency, Isolated	2688, 3547
MIM264300	17-Hydroxysteroid Dehydrogenase Deficiency	1437, 3293, 3918
MIM264350	PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL RECESSIVE	4306, 6337, 6338, 6340
MIM264470	Peroxisomal ACYL-COA oxidase deficiency	51
MIM264600	Pseudovaginal Perineoscrotal Hypospadias	10382, 367, 6462, 6715, 6716, 91056
MIM264700	Vitamin D Hydroxylation-Deficient Rickets, Type 1A	1555, 1594
MIM264800	Pseudoxanthoma Elasticum	10058, 1906, 1917, 197, 1991, 2006, 21, 24, 26154, 2677, 2717, 2876, 3075, 30827, 3383, 353, 368, 391195, 4015, 4256, 4313, 4318, 4321, 4363, 4629, 4907, 5167, 5310, 5587, 6283, 6401, 6402, 6403, 64131, 64132, 6648, 6696, 7422, 7450, 81537, 847, 9027, 9429
MIM265000	Multiple pterygium syndrome	1146, 2632, 7169
MIM265050	Carnevale syndrome	5648, 78989
MIM265100	Pulmonary Alveolar Microlithiasis	10568, 8074
MIM265120	Surfactant Metabolism Dysfunction, Pulmonary, 1	1437, 1439, 6439, 6440
MIM265140	Pulmonary Arteriovenous Fistulas	5784
MIM265150	Pulmonary Atresia with Intact Ventricular Septum	182, 3664, 51763
MIM265300	Lymphangiectasia, pulmonary, congenital	5629
MIM265380	Persistent Fetal Circulation Syndrome	1373, 146059, 21, 2294, 4846, 5728
MIM265430	Lung agenesis	3272, 5867, 7080, 7270
MIM265450	Pulmonary Veno-Occlusive Disease	187, 2078, 3757, 440275, 6532, 659
MIM265500	Pulmonary Stenosis	182, 2626, 3490, 4763, 5781, 6654, 6774
MIM265800	Pycnodysostosis	10238, 138428, 1508, 1513, 2688, 3479, 3570, 3630, 5741, 723961
MIM265850	PYGMY	2688, 2690, 3479, 3630, 645, 6901, 723961, 8091
MIM265900	Pyle disease	1300, 6023
MIM265950	Pyloric Atresia	10381, 10717, 128408, 174, 3655, 3691, 3909, 3918, 43, 5339
MIM266100	Pyridoxine-dependent epilepsy	23437, 2571, 2752, 28514, 501, 81377, 8788
MIM266120	Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia due to	51251
MIM266130	Glutathione synthetase deficiency	2937
MIM266140	Pyropoikilocytosis, Hereditary	146, 6708, 6710, 81890, 9097
MIM266150	Pyruvate Carboxylase Deficiency Disease	102724560, 1485, 1956, 2048, 2147, 2153, 23158, 239, 246, 246100, 2944, 3053, 354, 3952, 4893, 5091, 5243, 5554, 5555, 5624, 6041, 7248, 763, 875
MIM266200	Pyruvate Kinase Deficiency of Red Cells	4914, 5313, 6445
MIM266265	Congenital disorder of glycosylation, type 2C	1738, 3689, 3898, 4827, 55343
MIM266280	Rapadilino syndrome	164045, 9401
MIM266300	SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 2	1029, 3057, 4157, 51151, 6006, 673, 9768
MIM266500	Refsum Disease	5191, 5264, 847
MIM266510	PEROXISOME BIOGENESIS DISORDER 3B	5193
MIM266600	Crohn Disease	10, 100, 1001, 100124696, 100130988, 100192312, 100240732, 100240733, 100270798, 100289462, 100302059, 100507436, 10067, 10068, 1012, 1013, 10159, 101669765, 10171, 10201, 1021, 10221, 10241, 10244, 10257, 102723996, 1029, 10293, 1030, 10314, 1032, 10320, 10333, 10392, 1045, 10454, 10482, 10524, 10551, 10552, 10598, 10665, 10678, 10747, 10781, 1080, 10803, 10855, 1089, 10956, 10969, 11009, 11018, 11035, 11116, 11124, 11127, 1116, 112399, 11262, 11273, 112744, 113130, 11319, 114548, 115352, 116844, 117289, 1201, 120892, 122402, 122773, 1232, 1234, 1235, 1236, 1238, 124626, 126204, 126205, 126206, 1268, 1277, 1294, 129831, 130589, 1312, 1316, 1326, 132612, 133482, 134288, 1353, 1385, 1386, 138883, 1398, 1401, 140596, 140913, 1432, 1436, 1437, 144811, 146059, 1465, 146722, 147945, 148738, 1490, 149233, 1493, 150280, 150962, 151056, 151306, 1520, 1524, 1543, 1573, 1574, 1576, 157869, 159296, 1594, 1601, 1605, 1610, 163486, 1636, 1666, 1667, 1670, 1672, 1673, 167826, 171389, 1725, 1739, 1755, 177, 1788, 1795, 1800, 1811, 1813, 1822, 183, 1893, 19, 1913, 1948, 199713, 199953, 200162, 2010, 201625, 2022, 2048, 204801, 2052, 2065, 213, 2147, 2153, 2158, 2162, 2166, 2194, 219771, 2202, 2209, 2212, 2214, 2215, 221938, 2220, 2252, 2262, 2272, 22861, 2289, 22891, 22900, 22904, 22914, 2309, 23158, 23164, 2317, 23274, 23275, 23308, 2335, 23389, 2353, 2354, 23541, 23545, 23569, 2358, 23586, 23705, 24145, 246778, 248, 2494, 2524, 2529, 2532, 253461, 256536, 256815, 25824, 25847, 25897, 2597, 26047, 26073, 26151, 26191, 2627, 2641, 2644, 2646, 2651, 2656, 2657, 2668, 26696, 2688, 2693, 27034, 27178, 27189, 2720, 27342, 27352, 275, 28, 2805, 2806, 2833, 283463, 2837, 284119, 28514, 2876, 2885, 29015, 2908, 29126, 2944, 2950, 2952, 2956, 29761, 29800, 2984, 2990, 29925, 2993, 3002, 3007, 301, 302, 3082, 30827, 30829, 30835, 3105, 3106, 3107, 3115, 3117, 3119, 3120, 3122, 3123, 3125, 3126, 3133, 3135, 3158, 3161, 3162, 317, 3172, 317669, 3178, 324, 3240, 327, 3298, 3303, 3304, 3306, 3308, 3309, 331, 3320, 335, 337, 3371, 3378, 3383, 338321, 338322, 338323, 338412, 339145, 3394, 339479, 339500, 339541, 343406, 345611, 3458, 3476, 3479, 3500, 3549, 355, 3552, 3553, 3554, 3557, 3558, 3559, 356, 3562, 3563, 3565, 3566, 3569, 3576, 3578, 3586, 3587, 3588, 3589, 3592, 3593, 3594, 3596, 3603, 3604, 3605, 3606, 3620, 3630, 3651, 3659, 3662, 3663, 3669, 3682, 3683, 3684, 3687, 3688, 3689, 3690, 3704, 3717, 3725, 3726, 3727, 3780, 3783, 3791, 3792, 3803, 3804, 3816, 3827, 3836, 3842, 3856, 386724, 387, 387103, 387129, 388372, 389090, 3892, 389421, 391110, 3916, 3920, 3921, 3929, 3934, 3936, 3938, 3952, 3958, 396, 3983, 4023, 4029, 4040, 4049, 4050, 4069, 406933, 406952, 407035, 4088, 4090, 4092, 414062, 4142, 414325, 4153, 4193, 4210, 4214, 4255, 4282, 4283, 4284, 4285, 4292, 4295, 4312, 4314, 4318, 4331, 4350, 441108, 441911, 441933, 4436, 4485, 4486, 4513, 4524, 4540, 4548, 4549, 4552, 4580, 4582, 4583, 4584, 4650, 467, 4680, 4689, 4695, 4706, 4739, 4745, 4763, 4783, 4790, 4791, 4792, 4842, 4843, 4846, 4907, 4908, 4988, 5027, 503618, 5047, 50506, 5054, 50616, 50624, 5079, 50941, 50942, 50943, 51251, 51266, 51312, 5133, 51343, 5155, 51561, 5159, 51738, 52, 5222, 5243, 5265, 5284, 5319, 5320, 5321, 5334, 53342, 5340, 54106, 54210, 54386, 5444, 5446, 544637, 54469, 54474, 5451, 54577, 5465, 54658, 5468, 54849, 54901, 55054, 5554, 5555, 55600, 55655, 55765, 55770, 55801, 55876, 55894, 5594, 56005, 56144, 5624, 56244, 56301, 56603, 5664, 56946, 5698, 56984, 5699, 57128, 5713, 57140, 57178, 5734, 57379, 574045, 57410, 5743, 57579, 57623, 5771, 5781, 57876, 5818, 58191, 58484, 58485, 5879, 5880, 5891, 5906, 59067, 5919, 5920, 595, 596, 5967, 5970, 6007, 602, 6035, 60468, 613253, 6275, 6283, 629, 6293, 63027, 6304, 6347, 6349, 6351, 6352, 6354, 6363, 6366, 6370, 6372, 6374, 6382, 6387, 63891, 63892, 639, 6400, 64084, 64127, 64167, 64170, 64399, 6464, 64689, 647215, 64771, 65125, 6520, 653361, 6555, 6556, 6563, 6564, 6573, 6583, 6584, 6590, 6646, 6696, 671, 6768, 6772, 6774, 6775, 6776, 6777, 6778, 6789, 6834, 6857, 6863, 6865, 6868, 6869, 6885, 6925, 6927, 6932, 693214, 6934, 6955, 6957, 6992, 7006, 7013, 7014, 7026, 7031, 7032, 7033, 7040, 7042, 7043, 7057, 7070, 7076, 7077, 7078, 7088, 7096, 7097, 7098, 7099, 7100, 7103, 7124, 7128, 7132, 7133, 7153, 7157, 7172, 718, 7182, 7184, 7189, 7190, 723961, 727764, 727897, 728358, 7291, 7297, 7298, 7318, 7332, 7351, 7375, 7416, 7421, 7422, 7429, 7432, 7433, 7448, 7458, 746, 7494, 7495, 7511, 7534, 79291, 79576, 79612, 7965, 79651, 79728, 7979, 80018, 8013, 80209, 80254, 80315, 80761, 81537, 81539, 81545, 8163, 8170, 8174, 81793, 8189, 8204, 8209, 834, 836, 8398, 83998, 8408, 842, 84276, 8431, 84516, 8453, 84618, 84619, 84722, 8477, 85027, 8547, 8548, 861, 8615, 8626, 8635, 8740, 8744, 8764, 8767, 8771, 8788, 8807, 8809, 8836, 8851, 8856, 8863, 8870, 8897, 8924, 8927, 8929, 8974, 8995, 9021, 9027, 9034, 9051, 9075, 90865, 9124, 91272, 91662, 9173, 9181, 91975, 9213, 9231, 9235, 9242, 92840, 929, 930, 9308, 931, 9332, 9340, 9348, 9354, 9356, 9368, 9370, 940, 9402, 94081, 94103, 942, 9429, 9431, 945, 9482, 9519, 953, 9560, 957, 958, 9588, 9589, 959, 960, 9618, 9787, 9807, 9863, 9934, 9962, 9963, 9966, 9971, 9978, 999
MIM266900	Senior Loken Syndrome	224, 23322, 261734, 27031, 4867, 57728, 6103, 801, 80184, 805, 808, 9657
MIM266920	Mainzer-Saldino Disease	10989, 26160, 79659, 9742
MIM267000	Nephroblastomatosis, fetal ascites, macrosomia and Wilms tumor	129563, 2239, 22894, 2719
MIM267010	Renal hepatic pancreatic dysplasia Dandy Walker cyst	27031
MIM267300	Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness	525
MIM267430	Allanson Pantzar McLeod syndrome	1636, 183, 185, 5972
MIM267450	Respiratory Distress Syndrome In Premature Infants	2034, 3340, 7422
MIM267500	Reticular dysgenesis	100, 204, 23038, 3718
MIM267700	Familial hemophagocytic lymphohistiocytosis	5551
MIM267730	Reticulosarcoma	100, 1029, 10326, 10383, 10959, 11076, 11261, 140767, 1587, 1633, 238, 3133, 3456, 3458, 3492, 3565, 3586, 367, 3855, 4684, 4760, 49855, 5055, 51540, 51750, 5327, 5340, 54, 5788, 5925, 596, 604, 6041, 6648, 6886, 7072, 7431, 836, 9260, 928, 943
MIM267750	Knobloch syndrome	170692, 4023, 80781
MIM268000	Retinitis Pigmentosa	10002, 10210, 10461, 10569, 10594, 10663, 10692, 10777, 10982, 10987, 1104, 1121, 114902, 115861, 1191, 1201, 1211, 123, 123016, 1258, 1259, 1270, 1356, 1406, 145226, 145957, 148, 151, 167691, 1769, 1909, 2078, 224, 2250, 22924, 22978, 22999, 23020, 23287, 23418, 23746, 24, 24148, 251, 25794, 25839, 25861, 26121, 261734, 26504, 2651, 27031, 27130, 27241, 282809, 28514, 285331, 286204, 28982, 2934, 2978, 2979, 2980, 29984, 3000, 3098, 338, 3418, 3420, 3458, 346007, 3614, 3630, 373159, 375298, 3757, 388939, 390226, 390916, 4117, 4218, 4287, 4502, 4508, 4598, 4647, 4803, 4849, 4885, 4901, 5009, 501, 5015, 50939, 5132, 5145, 5148, 5158, 5251, 5373, 54109, 54806, 55603, 55812, 5582, 55857, 5621, 5630, 56731, 57007, 57057, 57096, 57105, 57498, 57538, 57545, 57556, 57728, 57819, 5788, 582, 583, 585, 5864, 5923, 5947, 5949, 5957, 5959, 5961, 5995, 6010, 6011, 6017, 60506, 6094, 6100, 6101, 6102, 6103, 6114, 6116, 6121, 6295, 6311, 6314, 6397, 64072, 64218, 6423, 646951, 65217, 6533, 6628, 6649, 6654, 6655, 6754, 6781, 6785, 680, 6990, 7077, 7078, 7263, 7274, 7275, 727833, 7287, 7288, 7396, 7399, 7401, 7439, 762, 768206, 772, 773, 778, 80184, 821, 8237, 8243, 83394, 83552, 83886, 84059, 8406, 84140, 8449, 84572, 8754, 8788, 8817, 8842, 8859, 8867, 8874, 9094, 9126, 9129, 9170, 9181, 92211, 9227, 9343, 9364, 94137, 9429, 9657, 9785
MIM268100	Enhanced S-Cone Syndrome	10002, 131890, 4901, 6011, 9038
MIM268130	Revesz Debuse syndrome	26277
MIM268150	Rh-Null, Regulator Type	6005
MIM268200	Myoglobinuria, Acute Recurrent, Autosomal Recessive	23175
MIM268210	Rhabdomyosarcoma 1	5002
MIM268220	Rhabdomyosarcoma, Alveolar	1019, 10252, 1029, 10499, 10752, 1268, 1374, 163, 1869, 190, 1956, 2048, 2064, 2065, 2130, 2260, 2264, 2308, 2313, 2314, 27335, 328, 3480, 3481, 3486, 3611, 3781, 3791, 407975, 4233, 4313, 4609, 4613, 4618, 4654, 4656, 4684, 4856, 5077, 5079, 5081, 5156, 54453, 54540, 55384, 55502, 5551, 5584, 5594, 5599, 56117, 56144, 57498, 5923, 5925, 6007, 6517, 653067, 653220, 6839, 6855, 7021, 7048, 7157, 7161, 7247, 7345, 7422, 7490, 79811, 83937, 857, 8731, 8788, 91833
MIM268300	Roberts Syndrome	157570, 1663, 25836, 6097, 7157, 8243, 9126
MIM268305	Richieri Costa Pereira syndrome	9775
MIM268310	Robinow syndrome, autosomal recessive	4920, 6095
MIM268400	Rothmund-Thomson Syndrome	1385, 1387, 164045, 1977, 374393, 4204, 5163, 5170, 55556, 55824, 57060, 5956, 5965, 641, 7157, 7298, 7486, 7515, 79650, 860, 9401
MIM268650	Ectrodactyly-cleft lip/palate syndrome	10970, 1913, 6121, 7157, 7405, 8626, 9249
MIM268800	Sandhoff Disease	10577, 10724, 284004, 3073, 3074, 3842, 4284, 4285, 4292, 6348, 6620, 7124, 727764, 7345
MIM268900	Sarcosinemia	1757
MIM269000	Roberts Syndrome	157570, 1663, 25836, 6097, 7157, 8243, 9126
MIM269150	Schinzel-Giedion syndrome	2200, 26040, 4087, 4089, 55733, 6497, 7048
MIM269160	Schizencephaly	1282, 2018, 6469, 6496, 9856
MIM269200	Polyglandular autoimmune syndrome type II	10603, 1954, 2737, 3123, 326, 354, 3630, 51715, 55190
MIM269250	Schneckenbecken dysplasia	23169
MIM269300	Schwartz-Lelek syndrome	286, 479, 495, 56172
MIM269400	SCLEROCORNEA, AUTOSOMAL RECESSIVE	7837
MIM269500	Sclerosteosis	1277, 4041, 50964, 654, 9241
MIM269600	Sea-Blue Histiocyte Syndrome	348
MIM269700	LIPODYSTROPHY, CONGENITAL GENERALIZED, TYPE 2	10555, 155, 26580, 3630, 5468, 6720, 723961
MIM269840	ZAP70 deficiency	1536, 653361, 7535
MIM269880	SHORT syndrome	3630, 5290, 5291, 5293, 5294, 5295, 652, 723961
MIM269920	INFANTILE SIALIC ACID STORAGE DISEASE	26503
MIM269921	Sialic Acid Storage Disease	10020, 2056, 26503, 4146, 450095, 4684, 538, 5973, 7076, 8288
MIM270100	HETEROTAXY, VISCERAL, 5, AUTOSOMAL	4838, 80114, 8114
MIM270150	Sjogren's Syndrome	100293534, 10318, 10321, 10347, 10381, 10563, 10673, 10717, 10750, 10758, 11026, 1131, 1147, 1234, 1236, 128408, 134728, 149233, 1493, 1609, 177, 1869, 2099, 2212, 2317, 23526, 26191, 28571, 29126, 2944, 2952, 2969, 3105, 3106, 3107, 3117, 3119, 3123, 3146, 326, 3272, 3383, 3399, 3439, 3456, 3458, 348, 350, 3500, 355, 3553, 3558, 3559, 356, 3565, 3569, 3586, 3592, 3596, 3605, 3606, 3627, 3663, 3708, 3802, 3803, 3804, 3806, 3808, 3809, 3810, 3811, 3813, 3933, 4153, 4283, 4318, 4582, 4585, 4586, 4792, 4795, 4803, 50618, 50943, 51312, 5133, 51561, 55023, 55128, 56729, 5867, 59067, 5928, 627, 6366, 639, 6709, 6737, 6738, 6741, 6772, 6774, 6775, 6891, 6957, 7040, 7057, 7124, 7128, 720, 721, 727897, 7295, 7498, 8741, 9020, 920, 9232, 9242, 9370, 958
MIM270200	Sjogren-Larsson Syndrome	128, 224, 7296, 8630
MIM270300	Peeling Skin Syndrome	1041, 10673, 10993, 29966, 3107, 3458, 3569, 3586, 51119, 64377, 6741, 7040, 8163, 8636, 9333, 939, 970
MIM270400	Smith-Lemli-Opitz Syndrome	1717, 1718, 1719, 19, 328, 3350, 348, 3778, 3949, 412, 5002, 5080, 6294, 6469
MIM270420	Diarrhea 3, Secretory Sodium, Congenital	10653, 23315, 3082, 388007, 6550
MIM270450	Insulin-Like Growth Factor I, Resistance To	3480, 3630, 723961
MIM270500	Spastic Ataxia	100329167, 10749, 10939, 2548, 25824, 26278, 351, 5354, 57026, 5744, 57704, 6687, 6843, 8086
MIM270550	Spastic ataxia Charlevoix-Saguenay type	23064, 26278, 54840, 6445
MIM270600	Spastic diplegia infantile type	2720
MIM270685	Spastic paraplegia 17	100049707, 10555, 2617, 26580, 6683, 7190
MIM270700	Spastic paraplegia 15, autosomal recessive	23503, 80208
MIM270750	Spastic paraplegia 23	353293
MIM270800	Spastic Paraplegia 5a, Autosomal Recessive	9420
MIM270960	Arrest of spermatogenesis	50511
MIM270970	Spherocytosis, Type 3	6708
MIM271220	SPINAL MUSCULAR ATROPHY, SCAPULOPERONEAL	59341
MIM271245	Infantile onset spinocerebellar ataxia	56652, 57132, 6315
MIM271250	Spinocerebellar ataxia, autosomal recessive 3	85502
MIM271322	SPINOCEREBELLAR ATAXIA 2	10194, 10743, 11113, 1797, 23435, 28954, 3483, 3973, 4061, 4287, 493901, 5071, 5173, 5551, 6310, 6311, 6531, 6571, 6622, 6647, 773, 79947
MIM271400	Splenic Hypoplasia	1482, 3921
MIM271550	Spondyloenchondrodysplasia	54
MIM271640	Spondyloepimetaphyseal Dysplasia With Joint Laxity	126792, 3835
MIM271665	Spondylometaepiphyseal Dysplasia, Short Limb-Hand Type	4921
MIM271700	Spondyloperipheral dysplasia short ulna	1280
MIM271900	Canavan Disease	3674, 443, 5265, 6648
MIM271930	Striatonigral degeneration infantile	23636
MIM271980	succinic semialdehyde dehydrogenase deficiency	137872, 2550, 7915
MIM272100	Diffuse Cerebral Sclerosis of Schilder	10667, 1716, 1890, 3342, 5428
MIM272120	Sudden Infant Death	10011, 100293534, 1013, 10238, 1103, 112476, 1137, 1139, 1141, 116, 121278, 1374, 1514, 1543, 1555, 1557, 1559, 1562, 1755, 23171, 2328, 2353, 2524, 2538, 2542, 26040, 2645, 2651, 2697, 2784, 2952, 3030, 3308, 3320, 3329, 3342, 3350, 3356, 34, 3423, 348, 3508, 3552, 3553, 3557, 3569, 3586, 361, 3739, 3741, 3752, 3753, 3757, 3759, 3764, 3777, 3784, 378938, 4051, 4128, 4535, 4567, 472, 5028, 50818, 51182, 5290, 5443, 54738, 55703, 5621, 6262, 6324, 6331, 6395, 6441, 6531, 6532, 653509, 6550, 6576, 6640, 6752, 6863, 7054, 7124, 720, 721, 7259, 729238, 7422, 7428, 7433, 859, 8678, 8929, 9189, 9474, 9722, 9992
MIM272200	Multiple Sulfatase Deficiency Disease	285362, 29108, 347527, 410, 412, 6448
MIM272300	SULFOCYSTEINURIA	5079, 6821
MIM272430	Cold-Induced Sweating Syndrome 1	23529, 9244
MIM272460	Spondylocarpotarsal synostosis	2317
MIM272620	Tardive Dyskinesia	1268, 1312, 135, 1429, 1544, 1555, 1565, 1576, 1586, 1621, 1666, 1728, 1812, 1813, 1814, 1815, 207, 2149, 2643, 2674, 2675, 2736, 2837, 2876, 2904, 3339, 3355, 3356, 3358, 3362, 340719, 348, 388531, 4051, 409, 4128, 4129, 4543, 4544, 4842, 4846, 497258, 5053, 5141, 5142, 627, 6531, 6532, 6571, 6647, 6648, 7012, 7124, 7296, 80199, 8170, 8630, 8787, 9360
MIM272700	Taurodontism	1747
MIM272750	Tay-Sachs Disease, AB Variant	10724, 2760, 3073
MIM272800	Tay-Sachs Disease	10724, 2217, 2706, 2760, 284004, 3073, 3074, 3087, 56652, 6315
MIM273300	Testicular Germ Cell Tumor	1026, 11186, 129831, 131096, 1312, 132160, 133482, 1543, 1544, 1545, 1588, 1618, 174, 1761, 2002, 207, 2099, 2100, 2261, 2272, 23415, 2650, 2651, 2719, 27306, 28471, 2886, 2944, 2950, 2952, 3090, 3123, 3292, 3295, 353, 367, 369, 373156, 3815, 4254, 4255, 4292, 4313, 4360, 4436, 4613, 494332, 501, 50830, 50940, 5290, 5291, 5293, 5294, 5307, 5460, 55159, 55729, 56155, 56996, 5728, 578, 5889, 595, 63978, 6783, 6793, 6794, 6817, 7015, 7040, 7124, 7157, 7216, 7371, 7502, 7503, 8093, 81848, 836, 8379, 8915, 894
MIM273395	Tetra-amelia autosomal recessive	7473
MIM273400	Growth retardation, Alopecia, Pseudoanodontia and Optic atrophy	84168
MIM273750	THREE M SYNDROME 1	23363, 3485, 3488, 3643, 7389, 83987, 9820
MIM273800	Thrombasthenia	10238, 10242, 10383, 10855, 10993, 1738, 1934, 2147, 2153, 2159, 23038, 25833, 27094, 27163, 27319, 3105, 3674, 3685, 3689, 3690, 3898, 3956, 4524, 4669, 4760, 51119, 5319, 5320, 56955, 60495, 64083, 672, 7448, 8398, 947
MIM274000	Absent radii and thrombocytopenia	10660, 3206, 3207, 3237, 4352, 65109, 7066, 9939
MIM274150	THROMBOTIC THROMBOCYTOPENIC PURPURA, CONGENITAL	11093, 23677, 3075, 64759, 7450, 7538
MIM274230	Thymoma, Familial	7063
MIM274270	Dihydropyrimidine Dehydrogenase Deficiency	10085, 1806, 1807
MIM274300	Thyroid Hormone Resistance, Generalized, Autosomal Recessive	7068
MIM274400	Thyroid Dyshormonogenesis 1	6528, 7173
MIM274500	Thyroid Dyshormonogenesis 2A	7173
MIM274600	Pendred syndrome	10205, 1706, 1811, 1836, 2299, 2706, 3766, 50506, 5172, 53905, 5730, 7038, 7068, 7080, 7173, 7849
MIM274700	Thyroid Dyshormonogenesis 3	7038
MIM274800	Thyroid Dyshormonogenesis 4	389434
MIM274900	Thyroid Dyshormonogenesis 5	405753, 7080, 7270
